"name","population","population_density","ntl_mean","n_pixels","n_non_na_pixels","prop_non_na_pixels","date"
"59150615",489,7628.7,4.57999992370605,2,2,1,"2016-07"
"59150616",599,12249.5,3.85519862174988,4,4,1,"2016-07"
"59150617",521,16281.3,4.57999992370605,1,1,1,"2016-07"
"59150618",657,13744.8,4.67015600204468,4,4,1,"2016-07"
"59150619",591,11150.9,4.7061185836792,3,3,1,"2016-07"
"59150620",541,8123.1,5.02586841583252,2,2,1,"2016-07"
"59150621",468,9397.6,3.74000000953674,2,2,1,"2016-07"
"59150622",472,13760.9,3.74000000953674,2,2,1,"2016-07"
"59150623",488,14227.4,3.74000000953674,1,1,1,"2016-07"
"59150624",551,16301.8,3.74000000953674,2,2,1,"2016-07"
"59150625",594,17891.6,1.59990644454956,4,4,1,"2016-07"
"59150626",564,16300.6,6.50647115707397,4,4,1,"2016-07"
"59150627",521,5626.3,5.14025926589966,5,5,1,"2016-07"
"59150628",680,10164.4,8.49792957305908,2,2,1,"2016-07"
"59150629",531,10270.8,7.75686502456665,2,2,1,"2016-07"
"59150630",1216,4287.7,8.99343204498291,8,8,1,"2016-07"
"59150631",1140,23553.7,7.74194955825806,3,3,1,"2016-07"
"59150632",1270,8289.8,8.8422155380249,3,3,1,"2016-07"
"59150633",705,13031.4,7.90482902526855,3,3,1,"2016-07"
"59150634",518,14757.8,5.90121841430664,4,4,1,"2016-07"
"59150635",571,15730,5.27999973297119,2,2,1,"2016-07"
"59150636",723,20195.5,5.48343229293823,2,2,1,"2016-07"
"59150637",483,5482.4,3.95949864387512,6,6,1,"2016-07"
"59150638",660,11849.2,4.61065578460693,2,2,1,"2016-07"
"59150639",510,18681.3,4.84447050094604,4,4,1,"2016-07"
"59150640",449,11909.8,6.31581974029541,2,2,1,"2016-07"
"59150641",685,19241.6,6.34509611129761,2,2,1,"2016-07"
"59150642",645,17338.7,5.79602336883545,2,2,1,"2016-07"
"59150643",614,17492.9,5.25117349624634,4,4,1,"2016-07"
"59150644",628,17300.3,4.8899998664856,2,2,1,"2016-07"
"59150645",484,6845.8,4.88684368133545,5,5,1,"2016-07"
"59150646",586,15967.3,4.8899998664856,1,1,1,"2016-07"
"59150647",571,15861.1,4.88509225845337,4,4,1,"2016-07"
"59150648",429,22228,4.88717222213745,2,2,1,"2016-07"
"59150649",672,3599.4,5.26691865921021,6,6,1,"2016-07"
"59150650",468,13604.7,4.87999963760376,2,2,1,"2016-07"
"59150651",392,13564,4.75341463088989,4,4,1,"2016-07"
"59150652",718,17772.3,4.84663200378418,3,3,1,"2016-07"
"59150653",475,10626.4,4.80856609344482,2,2,1,"2016-07"
"59150654",615,10477,4.87999963760376,2,2,1,"2016-07"
"59150655",496,8038.9,4.23584270477295,4,4,1,"2016-07"
"59150656",439,5557,4.70128965377808,3,3,1,"2016-07"
"59150657",496,1137.1,4.36311388015747,8,8,1,"2016-07"
"59150658",683,5455.3,3.54733276367188,4,4,1,"2016-07"
"59150659",591,2933,3.38982486724854,4,4,1,"2016-07"
"59150660",476,1787.5,2.97557950019836,6,6,1,"2016-07"
"59150661",538,1777.3,3.02779221534729,8,8,1,"2016-07"
"59150662",429,1522.9,2.69071841239929,7,7,1,"2016-07"
"59150663",446,1606,2.82354331016541,4,4,1,"2016-07"
"59150664",493,1781.1,3.22117137908936,8,8,1,"2016-07"
"59150665",475,2792.5,3.06583118438721,4,4,1,"2016-07"
"59150666",423,1468.8,3.39257192611694,6,6,1,"2016-07"
"59150667",462,2033.5,3.50340366363525,5,5,1,"2016-07"
"59150668",491,1264.8,2.79500794410706,8,8,1,"2016-07"
"59150669",572,6574.7,5.14475393295288,4,4,1,"2016-07"
"59150670",523,2770.1,3.15970373153687,6,6,1,"2016-07"
"59150671",572,1389,3.87195706367493,9,9,1,"2016-07"
"59150672",651,3802.6,4.19110870361328,5,5,1,"2016-07"
"59150673",444,3072.7,3.37078475952148,5,5,1,"2016-07"
"59150674",488,4341.6,3.37446093559265,4,4,1,"2016-07"
"59150675",667,7297.6,3.39679336547852,4,4,1,"2016-07"
"59150676",546,6715.9,3.37755036354065,2,2,1,"2016-07"
"59150677",523,5850.1,2.66908264160156,4,4,1,"2016-07"
"59150678",594,7139.4,3.35514998435974,4,4,1,"2016-07"
"59150679",414,6468.8,4.20590591430664,2,2,1,"2016-07"
"59150680",665,5569.5,4.04676532745361,6,6,1,"2016-07"
"59150681",445,7295.1,3.52607941627502,3,3,1,"2016-07"
"59150682",738,7270.9,3.39059472084045,5,5,1,"2016-07"
"59150683",571,6240.4,2.72005915641785,3,3,1,"2016-07"
"59150684",764,8076.1,3.56359577178955,4,4,1,"2016-07"
"59150685",947,8585.7,3.60919189453125,4,4,1,"2016-07"
"59150686",327,7155.4,3.85888504981995,4,4,1,"2016-07"
"59150687",440,7705.8,3.69299101829529,3,3,1,"2016-07"
"59150688",535,6957.1,3.80173707008362,4,4,1,"2016-07"
"59150689",447,4966.7,3.07845044136047,2,2,1,"2016-07"
"59150690",559,6432.7,3.21628832817078,5,5,1,"2016-07"
"59150691",507,5547,3.67000007629395,4,4,1,"2016-07"
"59150692",640,7872.1,3.67000007629395,3,3,1,"2016-07"
"59150693",419,5787.3,3.32800650596619,2,2,1,"2016-07"
"59150694",489,2633.3,2.60217714309692,6,6,1,"2016-07"
"59150695",564,1362.6,3.43933415412903,9,9,1,"2016-07"
"59150696",504,7875,2.48558902740479,2,2,1,"2016-07"
"59150697",674,6877.6,3.36458802223206,4,4,1,"2016-07"
"59150698",572,7240.5,3.75658702850342,4,4,1,"2016-07"
"59150699",489,4190.2,3.74591422080994,6,6,1,"2016-07"
"59150700",508,4487.6,3.97014093399048,3,3,1,"2016-07"
"59150701",530,6408.7,3.95415115356445,3,3,1,"2016-07"
"59150702",483,15333.3,3.90493440628052,4,4,1,"2016-07"
"59150703",473,8003.4,3.97861480712891,4,4,1,"2016-07"
"59150704",629,7180.4,3.87930607795715,3,3,1,"2016-07"
"59150705",585,10502.7,3.88108658790588,4,4,1,"2016-07"
"59150706",316,15414.6,6.80022621154785,2,2,1,"2016-07"
"59150707",404,15131.1,6.77982568740845,2,2,1,"2016-07"
"59150708",898,8544.2,5.57091569900513,5,5,1,"2016-07"
"59150709",1605,11845,6.78796863555908,5,5,1,"2016-07"
"59150710",606,8951.3,6.69343566894531,5,5,1,"2016-07"
"59150711",1032,14978.2,6.80123901367188,3,3,1,"2016-07"
"59150712",472,10654.6,6.80421924591064,4,4,1,"2016-07"
"59150713",470,6685.6,6.79878282546997,2,2,1,"2016-07"
"59150714",245,17132.9,6.80678749084473,2,2,1,"2016-07"
"59150715",476,16819.8,6.81330156326294,2,2,1,"2016-07"
"59150716",428,14861.1,6.81902933120728,2,2,1,"2016-07"
"59150717",360,12371.1,7.20708703994751,4,4,1,"2016-07"
"59150718",533,18968,8.19751167297363,2,2,1,"2016-07"
"59150719",430,15140.8,9.13999938964844,2,2,1,"2016-07"
"59150720",559,7374.7,8.62012195587158,4,4,1,"2016-07"
"59150721",433,14828.8,8.92387962341309,2,2,1,"2016-07"
"59150722",481,16416.4,8.85549831390381,4,4,1,"2016-07"
"59150723",447,9977.7,3.13000011444092,2,2,1,"2016-07"
"59150724",467,8236.3,4.69504928588867,2,2,1,"2016-07"
"59150725",495,8730.2,5.21809577941895,4,4,1,"2016-07"
"59150726",478,8475.2,6.69000005722046,2,2,1,"2016-07"
"59150727",475,6074.2,5.61488628387451,4,4,1,"2016-07"
"59150728",450,10440.8,4.04756832122803,3,3,1,"2016-07"
"59150729",729,8576.5,4.11827564239502,4,4,1,"2016-07"
"59150730",453,6300.4,4.13585948944092,2,2,1,"2016-07"
"59150731",646,8346.3,4.29000043869019,2,2,1,"2016-07"
"59150732",486,6352.9,3.78549075126648,3,3,1,"2016-07"
"59150733",563,6361.6,3.55442786216736,4,4,1,"2016-07"
"59150734",758,8124.3,2.8199999332428,4,4,1,"2016-07"
"59150735",621,5231.7,4.28999996185303,4,4,1,"2016-07"
"59150736",702,5358.8,3.75249743461609,4,4,1,"2016-07"
"59150737",466,8351.3,3.66232228279114,2,2,1,"2016-07"
"59150738",493,8029.3,3.45733571052551,2,2,1,"2016-07"
"59150739",410,7155.3,3.55505275726318,2,2,1,"2016-07"
"59150740",467,7835.6,3.35072422027588,4,4,1,"2016-07"
"59150741",497,6299.1,3.65026950836182,4,4,1,"2016-07"
"59150742",617,7275.9,3.66095089912415,2,2,1,"2016-07"
"59150743",580,6605.9,3.3487286567688,2,2,1,"2016-07"
"59150744",458,10726,3.12999987602234,2,2,1,"2016-07"
"59150745",593,8270.6,3.25425958633423,4,4,1,"2016-07"
"59150746",494,7682.7,4.16254901885986,3,3,1,"2016-07"
"59150747",352,4055.3,7.32304191589355,4,4,1,"2016-07"
"59150748",536,13073.2,5.18042230606079,2,2,1,"2016-07"
"59150749",517,4507.4,6.06721067428589,4,4,1,"2016-07"
"59150750",838,924.9,8.21021747589111,17,17,1,"2016-07"
"59150751",782,895.7,7.77770042419434,16,16,1,"2016-07"
"59150752",300,7537.7,8.30005073547363,2,2,1,"2016-07"
"59150753",271,9609.9,8.28037643432617,2,2,1,"2016-07"
"59150754",456,10654.2,8.11409091949463,4,4,1,"2016-07"
"59150755",779,15096.9,8.24645614624023,4,4,1,"2016-07"
"59150756",203,8388.4,8.29008388519287,2,2,1,"2016-07"
"59150757",1123,14251.3,8.76518249511719,2,2,1,"2016-07"
"59150758",499,18278.4,7.88942003250122,2,2,1,"2016-07"
"59150759",478,9735.2,8.63163757324219,2,2,1,"2016-07"
"59150760",577,18493.6,7.99785375595093,2,2,1,"2016-07"
"59150761",644,18400,10.0174808502197,4,4,1,"2016-07"
"59150762",785,9974.6,12.584771156311,4,4,1,"2016-07"
"59150763",375,12335.5,9.80000019073486,1,1,1,"2016-07"
"59150777",1212,77692.3,19.8992099761963,2,2,1,"2016-07"
"59150779",987,59101.8,17.7399997711182,1,1,1,"2016-07"
"59150780",2306,34728.9,17.7361660003662,5,5,1,"2016-07"
"59150782",464,28466.3,14.6600570678711,3,3,1,"2016-07"
"59150784",642,37764.7,17.7399997711182,1,1,1,"2016-07"
"59150785",1895,38991.8,12.6259469985962,4,4,1,"2016-07"
"59150786",566,33099.4,5.32000017166138,2,2,1,"2016-07"
"59150787",488,50309.3,5.31999969482422,2,2,1,"2016-07"
"59150788",707,28857.1,5.71191120147705,2,2,1,"2016-07"
"59150790",1182,28076,11.6104974746704,4,4,1,"2016-07"
"59150791",593,32404.4,12.7200002670288,1,1,1,"2016-07"
"59150792",855,35041,12.7200002670288,2,2,1,"2016-07"
"59150793",981,43991,12.7213916778564,2,2,1,"2016-07"
"59150795",882,18375,12.7283487319946,3,3,1,"2016-07"
"59150816",318,25039.4,4.71000003814697,1,1,1,"2016-07"
"59150817",572,21423.2,4.70733022689819,2,2,1,"2016-07"
"59150819",415,30970.1,5.19129514694214,4,4,1,"2016-07"
"59150820",534,40454.5,1.97309219837189,3,3,1,"2016-07"
"59150821",473,30915,9.33596038818359,2,2,1,"2016-07"
"59150822",435,27531.6,11.8382940292358,2,2,1,"2016-07"
"59150823",475,26098.9,12.7299995422363,1,1,1,"2016-07"
"59150824",400,22727.3,12.7299995422363,1,1,1,"2016-07"
"59150827",457,13132.2,1.76004219055176,2,2,1,"2016-07"
"59150828",682,13612.8,1.56327509880066,3,3,1,"2016-07"
"59150831",630,26923.1,2.77724456787109,4,4,1,"2016-07"
"59150832",765,15454.5,3.01613354682922,2,2,1,"2016-07"
"59150837",452,24301.1,4.71972513198853,2,2,1,"2016-07"
"59150840",432,24685.7,6.0177001953125,2,2,1,"2016-07"
"59150841",506,28111.1,8.32402896881104,2,2,1,"2016-07"
"59150845",674,24963,5.9759669303894,3,3,1,"2016-07"
"59150846",780,29771,4.74657964706421,2,2,1,"2016-07"
"59150850",2277,15889.7,16.7578887939453,6,6,1,"2016-07"
"59150859",412,26928.1,4.72319316864014,2,2,1,"2016-07"
"59150861",613,26085.1,4.72964143753052,2,2,1,"2016-07"
"59150863",596,10856.1,4.43416976928711,4,4,1,"2016-07"
"59150864",506,28587.6,4.71999979019165,1,1,1,"2016-07"
"59150865",698,19442.9,4.71780681610107,3,3,1,"2016-07"
"59150866",567,31676,4.71999979019165,2,2,1,"2016-07"
"59150871",548,1746.3,5.22214031219482,7,7,1,"2016-07"
"59150872",423,5437,5.12751388549805,4,4,1,"2016-07"
"59150873",512,8139.9,1.46752166748047,2,2,1,"2016-07"
"59150874",592,3462,1.48091340065002,5,5,1,"2016-07"
"59150875",530,15588.2,1.46239578723907,2,2,1,"2016-07"
"59150876",580,17365.3,2.8183057308197,2,2,1,"2016-07"
"59150877",358,21309.5,3.69953107833862,4,4,1,"2016-07"
"59150878",540,15562,3.73548269271851,2,2,1,"2016-07"
"59150879",634,12431.4,3.73243045806885,2,2,1,"2016-07"
"59150880",587,11834.7,3.56806945800781,2,2,1,"2016-07"
"59150881",594,9054.9,3.55732679367065,4,4,1,"2016-07"
"59150882",700,8872,3.45000004768372,4,4,1,"2016-07"
"59150883",465,2725.7,2.36302161216736,8,8,1,"2016-07"
"59150884",369,4538.7,3.37218904495239,3,3,1,"2016-07"
"59150885",438,631.3,1.40868401527405,13,13,1,"2016-07"
"59150886",489,971.2,3.27031373977661,11,11,1,"2016-07"
"59150887",511,3098.8,3.24873518943787,4,4,1,"2016-07"
"59150888",459,5151.5,2.28478789329529,4,4,1,"2016-07"
"59150889",512,4620.9,2.40552067756653,6,6,1,"2016-07"
"59150890",569,5066.8,2.35817456245422,4,4,1,"2016-07"
"59150891",520,2476.2,1.33536815643311,5,5,1,"2016-07"
"59150892",434,2759.1,2.41364741325378,6,6,1,"2016-07"
"59150893",544,4839.9,2.12845349311829,2,2,1,"2016-07"
"59150894",630,6344.4,2.56889605522156,4,4,1,"2016-07"
"59150895",533,5120.1,2.03887796401978,3,3,1,"2016-07"
"59150896",523,5397.3,2.64230132102966,4,4,1,"2016-07"
"59150897",605,5233.6,2.6337673664093,4,4,1,"2016-07"
"59150898",497,3750.9,2.43658089637756,6,6,1,"2016-07"
"59150899",528,3922.7,2.09104442596436,5,5,1,"2016-07"
"59150900",441,5000,2.15315818786621,3,3,1,"2016-07"
"59150901",449,4397.6,2.13606405258179,4,4,1,"2016-07"
"59150902",394,3885.6,2.13474249839783,4,4,1,"2016-07"
"59150903",497,2522.8,1.90966808795929,6,6,1,"2016-07"
"59150904",419,3301.8,2.19922018051147,6,6,1,"2016-07"
"59150905",520,3685.3,2.12941789627075,3,3,1,"2016-07"
"59150906",486,3799.8,2.9521176815033,4,4,1,"2016-07"
"59150907",609,3720.2,3.29388332366943,6,6,1,"2016-07"
"59150908",508,2273.9,2.84137582778931,7,7,1,"2016-07"
"59150909",517,2065.5,3.12272000312805,5,5,1,"2016-07"
"59150910",475,2683.6,2.54319429397583,6,6,1,"2016-07"
"59150911",551,1146,1.43549656867981,9,9,1,"2016-07"
"59150912",500,2913.8,1.99566209316254,5,5,1,"2016-07"
"59150913",503,2637.7,1.51097881793976,5,5,1,"2016-07"
"59150914",489,3154.8,1.40096259117126,5,5,1,"2016-07"
"59150915",474,3959.9,1.26732206344604,6,6,1,"2016-07"
"59150916",447,4249,1.51034247875214,4,4,1,"2016-07"
"59150917",487,2740.6,1.6057311296463,4,4,1,"2016-07"
"59150918",453,4206.1,1.30777537822723,2,2,1,"2016-07"
"59150919",454,1217.2,1.17085742950439,9,9,1,"2016-07"
"59150920",526,5182.3,1.3768265247345,4,4,1,"2016-07"
"59150922",489,5451.5,2.69250345230103,3,3,1,"2016-07"
"59150923",598,4472.7,2.84999990463257,2,2,1,"2016-07"
"59150924",605,6641.1,2.85000014305115,4,4,1,"2016-07"
"59150925",532,6193.2,2.84999990463257,2,2,1,"2016-07"
"59150926",713,6571.4,2.78127861022949,3,3,1,"2016-07"
"59150927",644,5739.8,2.55772662162781,6,6,1,"2016-07"
"59150928",459,5088.7,2.4188597202301,5,5,1,"2016-07"
"59150929",431,4556,2.39992427825928,3,3,1,"2016-07"
"59150930",444,3925.7,2.64238619804382,2,2,1,"2016-07"
"59150931",478,3027.2,2.50590300559998,5,5,1,"2016-07"
"59150932",435,1239,0.876105606555939,11,11,1,"2016-07"
"59150933",447,2895.1,1.28583133220673,4,4,1,"2016-07"
"59150934",402,659.3,1.2707599401474,11,11,1,"2016-07"
"59150935",439,3864.4,2.6396062374115,4,4,1,"2016-07"
"59150953",558,334.3,0.892165064811707,22,22,1,"2016-07"
"59150954",434,994.5,1.70895457267761,9,9,1,"2016-07"
"59150955",577,3142.7,2.19469594955444,3,3,1,"2016-07"
"59150956",580,4603.2,2.18726658821106,6,6,1,"2016-07"
"59150957",440,2684.6,2.15041303634644,6,6,1,"2016-07"
"59150958",376,3904.5,2.19042825698853,2,2,1,"2016-07"
"59150959",503,3954.4,1.950075507164,5,5,1,"2016-07"
"59150960",446,3391.6,2.08849000930786,4,4,1,"2016-07"
"59150961",480,2779.4,2.10741710662842,4,4,1,"2016-07"
"59150962",465,3843,2.01689004898071,4,4,1,"2016-07"
"59150963",446,4259.8,2.5699999332428,3,3,1,"2016-07"
"59150964",598,3895.8,2.54749464988708,7,7,1,"2016-07"
"59150965",415,4621.4,2.55170202255249,4,4,1,"2016-07"
"59150966",510,4713.5,2.57283639907837,4,4,1,"2016-07"
"59150967",588,4586.6,2.69957971572876,2,2,1,"2016-07"
"59150968",516,2421.4,2.79125452041626,6,6,1,"2016-07"
"59150969",573,3730.5,2.58655381202698,4,4,1,"2016-07"
"59150970",517,3628.1,2.57000017166138,5,5,1,"2016-07"
"59150971",512,3088.1,2.5699999332428,5,5,1,"2016-07"
"59150972",679,5003.7,2.62854814529419,3,3,1,"2016-07"
"59150973",641,5432.2,2.62710356712341,4,4,1,"2016-07"
"59150974",520,4395.6,2.62999987602234,4,4,1,"2016-07"
"59150975",691,7906.2,3.48506736755371,4,4,1,"2016-07"
"59150976",621,4529.5,2.54007005691528,6,6,1,"2016-07"
"59150977",796,6109,4.34999990463257,3,3,1,"2016-07"
"59150978",410,3723.9,1.92918121814728,4,4,1,"2016-07"
"59150979",453,2894.6,2.03401112556458,4,4,1,"2016-07"
"59150980",498,3539.4,1.97761535644531,4,4,1,"2016-07"
"59150981",396,2769.2,2.35770845413208,3,3,1,"2016-07"
"59150982",609,4445.3,2.18953442573547,4,4,1,"2016-07"
"59150983",604,527.6,1.21237206459045,17,17,1,"2016-07"
"59150984",499,2272.3,1.99324059486389,6,6,1,"2016-07"
"59150985",637,2544.9,2.28734135627747,7,7,1,"2016-07"
"59150986",516,3720.3,2.42812943458557,6,6,1,"2016-07"
"59150987",1002,1561.5,3.66064429283142,15,15,1,"2016-07"
"59151198",500,860,8.55263710021973,10,10,1,"2016-07"
"59151199",532,7358.2,6.14561367034912,6,6,1,"2016-07"
"59151200",499,9415.1,2.87999987602234,2,2,1,"2016-07"
"59151201",405,9142.2,2.88000011444092,2,2,1,"2016-07"
"59151202",448,10275.2,2.87999987602234,1,1,1,"2016-07"
"59151203",573,10213.9,3.09063363075256,3,3,1,"2016-07"
"59151204",638,10722.7,3.73107814788818,4,4,1,"2016-07"
"59151205",257,7219.1,5.81607484817505,4,4,1,"2016-07"
"59151206",690,10764.4,3.25999999046326,2,2,1,"2016-07"
"59151207",527,1305.7,6.9797945022583,7,7,1,"2016-07"
"59151208",734,2193,4.96173667907715,8,8,1,"2016-07"
"59151209",667,6292.5,4.27397298812866,4,4,1,"2016-07"
"59151211",584,6058.1,3.33229994773865,4,4,1,"2016-07"
"59151213",644,4450.6,2.5307240486145,5,5,1,"2016-07"
"59151214",628,7715,2.90909910202026,5,5,1,"2016-07"
"59151215",543,5146.9,2.87482190132141,5,5,1,"2016-07"
"59151216",651,7587.4,2.43869638442993,7,7,1,"2016-07"
"59151217",405,8282.2,2.34328007698059,2,2,1,"2016-07"
"59151219",457,459.3,1.81264734268188,17,17,1,"2016-07"
"59151220",476,3736.3,1.81311225891113,4,4,1,"2016-07"
"59151221",709,11623,2.03999996185303,2,2,1,"2016-07"
"59151222",583,5383.2,2.64202904701233,4,4,1,"2016-07"
"59151223",588,5130.9,2.83713006973267,4,4,1,"2016-07"
"59151224",731,5618.8,3.03265070915222,4,4,1,"2016-07"
"59151225",559,5896.6,3.14246606826782,4,4,1,"2016-07"
"59151226",666,6247.7,3.15220069885254,4,4,1,"2016-07"
"59151227",589,6129,3.00578188896179,4,4,1,"2016-07"
"59151228",599,5190.6,3.15246987342834,3,3,1,"2016-07"
"59151229",895,7775.8,3.0118203163147,4,4,1,"2016-07"
"59151230",365,6103.7,3.14008784294128,2,2,1,"2016-07"
"59151231",300,3841.2,3.49779319763184,2,2,1,"2016-07"
"59151234",292,8366.8,2.54999995231628,2,2,1,"2016-07"
"59151236",1133,6225.3,2.57459568977356,5,5,1,"2016-07"
"59151351",784,14332.7,4.70571804046631,2,2,1,"2016-07"
"59151352",404,10631.6,4.47000026702881,1,1,1,"2016-07"
"59151353",454,6102.2,4.59000492095947,4,4,1,"2016-07"
"59151354",480,7894.7,4.47113656997681,3,3,1,"2016-07"
"59151355",678,7306,4.10961294174194,4,4,1,"2016-07"
"59151356",1190,20659.7,4.37793016433716,2,2,1,"2016-07"
"59151357",627,5573.3,3.13355088233948,4,4,1,"2016-07"
"59151358",482,7824.7,3.79889297485352,4,4,1,"2016-07"
"59151359",594,7029.6,3.52242493629456,3,3,1,"2016-07"
"59151360",552,7282.3,3.3339364528656,4,4,1,"2016-07"
"59151361",538,4543.9,3.04315948486328,4,4,1,"2016-07"
"59151362",579,7442.2,2.90999984741211,1,1,1,"2016-07"
"59151363",658,6811.6,3.20810174942017,4,4,1,"2016-07"
"59151364",718,7907.5,3.19031834602356,3,3,1,"2016-07"
"59151365",534,7864.5,3.42004823684692,2,2,1,"2016-07"
"59151366",496,3289.1,3.4625415802002,6,6,1,"2016-07"
"59151367",555,6423.6,3.36868858337402,4,4,1,"2016-07"
"59151368",568,6120.7,3.34301066398621,3,3,1,"2016-07"
"59151369",702,4692.5,3.33091735839844,5,5,1,"2016-07"
"59151370",768,6649.4,3.02804613113403,6,6,1,"2016-07"
"59151371",647,6063.7,3.35404992103577,3,3,1,"2016-07"
"59151372",554,4946.4,3.15927863121033,2,2,1,"2016-07"
"59151373",728,3886.8,5.35585832595825,4,4,1,"2016-07"
"59151407",534,1492,9.72258567810059,5,5,1,"2016-07"
"59151408",440,9565.2,9.31201362609863,2,2,1,"2016-07"
"59151409",548,4914.8,8.84609222412109,6,6,1,"2016-07"
"59151410",566,6535.8,3.76288080215454,2,2,1,"2016-07"
"59151411",712,7518.5,4.75068283081055,4,4,1,"2016-07"
"59151412",547,5621.8,4.31986951828003,3,3,1,"2016-07"
"59151413",590,5629.8,4.99653911590576,4,4,1,"2016-07"
"59151414",854,6354.2,3.40071058273315,5,5,1,"2016-07"
"59151415",611,4876.3,3.38283205032349,4,4,1,"2016-07"
"59151416",548,7007.7,3.79073619842529,3,3,1,"2016-07"
"59151417",495,6496.1,4.09278869628906,2,2,1,"2016-07"
"59151418",592,9736.8,3.96958255767822,6,6,1,"2016-07"
"59151419",487,6424.8,3.70372939109802,5,5,1,"2016-07"
"59151420",576,5765.8,3.7088840007782,6,6,1,"2016-07"
"59151423",865,20843.4,3.67345285415649,2,2,1,"2016-07"
"59151424",567,5334,3.38015818595886,3,3,1,"2016-07"
"59151425",574,2440.5,3.57206988334656,6,6,1,"2016-07"
"59151426",533,2812.7,2.48410630226135,6,6,1,"2016-07"
"59151427",565,4858.1,2.5090696811676,3,3,1,"2016-07"
"59151428",519,7168.5,3.55157232284546,4,4,1,"2016-07"
"59151429",590,5917.8,3.11906051635742,5,5,1,"2016-07"
"59151430",420,6122.4,3.58784031867981,4,4,1,"2016-07"
"59151432",610,4955.3,3.1468870639801,3,3,1,"2016-07"
"59151433",478,6620.5,2.54739689826965,4,4,1,"2016-07"
"59151434",486,5618.5,2.67061924934387,3,3,1,"2016-07"
"59151435",537,8111.8,2.96567678451538,4,4,1,"2016-07"
"59151436",482,6807.9,2.55999994277954,2,2,1,"2016-07"
"59151437",423,7434.1,3.05750322341919,2,2,1,"2016-07"
"59151438",412,7317.9,3.41731405258179,2,2,1,"2016-07"
"59151439",501,2849.8,4.00145530700684,4,4,1,"2016-07"
"59151440",485,6928.6,3.40158104896545,2,2,1,"2016-07"
"59151441",533,5743.5,3.42325305938721,4,4,1,"2016-07"
"59151442",519,4621.5,3.44000005722046,2,2,1,"2016-07"
"59151443",505,1263.1,5.28816032409668,6,6,1,"2016-07"
"59151444",878,1600.7,6.45448350906372,7,7,1,"2016-07"
"59151448",660,4570.6,3.44000005722046,2,2,1,"2016-07"
"59151449",527,6782.5,4.04450273513794,4,4,1,"2016-07"
"59151450",663,4175.1,4.14982128143311,6,6,1,"2016-07"
"59151451",589,5785.9,3.77640986442566,5,5,1,"2016-07"
"59151452",538,6148.6,3.7599401473999,5,5,1,"2016-07"
"59151453",626,7390.8,3.59860992431641,6,6,1,"2016-07"
"59151454",537,8731.7,3.95470452308655,3,3,1,"2016-07"
"59151455",916,11698.6,3.60587048530579,3,3,1,"2016-07"
"59151456",715,4805.1,3.6005175113678,6,6,1,"2016-07"
"59151457",518,6632.5,3.5190098285675,4,4,1,"2016-07"
"59151458",650,9420.3,3.62472105026245,4,4,1,"2016-07"
"59151459",531,8021.1,4.61642026901245,4,4,1,"2016-07"
"59151460",414,6438.6,4.98880672454834,4,4,1,"2016-07"
"59151461",649,10000,3.98624706268311,2,2,1,"2016-07"
"59151463",458,11036.1,4.80153036117554,2,2,1,"2016-07"
"59151464",451,7631.1,4.88196802139282,4,4,1,"2016-07"
"59151465",503,9901.6,4.73000001907349,2,2,1,"2016-07"
"59151467",520,34666.7,4.73000001907349,2,2,1,"2016-07"
"59151469",696,7837.8,4.73000001907349,1,1,1,"2016-07"
"59151470",670,8589.7,4.73000049591064,2,2,1,"2016-07"
"59151471",742,6993.4,4.83559083938599,2,2,1,"2016-07"
"59151472",577,7167.7,5.01999998092651,3,3,1,"2016-07"
"59151473",690,8060.7,5.01999950408936,2,2,1,"2016-07"
"59151474",647,7567.3,3.18660974502563,6,6,1,"2016-07"
"59151475",735,6453,3.07938528060913,2,2,1,"2016-07"
"59151476",736,4482.3,2.5860869884491,5,5,1,"2016-07"
"59151477",822,5858.9,2.57344579696655,2,2,1,"2016-07"
"59151478",642,2014.4,2.94841003417969,10,10,1,"2016-07"
"59151479",745,8652.7,5.02000045776367,2,2,1,"2016-07"
"59151480",538,4180.3,4.12832260131836,3,3,1,"2016-07"
"59151481",614,6233.5,3.87979078292847,4,4,1,"2016-07"
"59151482",559,8054.8,3.38012480735779,2,2,1,"2016-07"
"59151483",634,9505.2,4.34874963760376,4,4,1,"2016-07"
"59151484",503,5945.6,5.01999998092651,4,4,1,"2016-07"
